靴子,boots
龟,turtle
电视台,TV station
看不出,Unrecognizable
维护,maintain
边界,boundary
四周,Four weeks
视线,Sight
一阵,While
路过,Passing
污染,Pollution
明晚,Tomorrow night
town,town
写作,writing
mrs,mrs
bob,bob
中学,High school
国内,domestic
渡,Ferry
电报,telegraph
哈哈哈,Ha ha ha
daughter,daughter
不利,unfavorable
未來,future
er,er
论文,paper
风景,landscape
额外,additional
传送,Deliver
两者,Both
幼稚,naive
电,Electricity
ª,ª
lose,lose
基督徒,Christian
解散,Disband
あ,Thou
山谷,valley
出版,publishing
依,according to
帕特,Pat
友善,friendly
艾比,Abby
而战,Fight
months,months
闭上眼睛,Close your eyes
埃迪,Eddie
吓唬,frighten
蝴蝶,butterfly
德语,German
一组,A group
男女,men and women
争论,debate
七个,Seven
拉斯维加斯,Las Vegas
得以,To
我心,my heart
泄露,Give way
caroline,caroline
乘,Multiply
遗嘱,will
你給,you give
媽的,Oh shit
captain,captain
钟,bell
获胜,Victorious
谣言,rumor
忽略,ignore
单纯,simple
跑掉,Run away
children,children
荷兰,Netherlands
賺,earn
黛,Dai
分散,dispersion
狠狠,Severely
团,group
爲,for
尾巴,tail
非要,Have to
里头,Inside
wir,wir
展现,Show
惠,benefit
诡异,Strange
doctor,doctor
讯息,message
哩,Mile
曲子,song
某处,somewhere
充分,full
多钱,Rich
担任,Served
怎会,How can
安息,rest in peace
端,end
问候,Greetings
订,Order
后门,back door
提过,mentioned
那段,During that
ゑ,ゑ
奖,prize
喂喂,Hey
内疚,Guilty
帅,Shuai
拿给,Showed
避开,To avoid
裸体,nude
一时,Temporary
倍,Time
人有,People
寄给,Sent
少爷,Master
未婚妻,fiancée
凯莉,Kelly
露出,Reveal
恕,Forgive
青年,youth
观赏,Watch
悲惨,tragic
挤,squeeze
反击,Fight back
新生,newborn
負責,Be responsible for
别跑,Hold on
dave,dave
与众不同,Different
传给,To pass
尚未,Not yet
排队,queue
画画,Painting
不感兴趣,not interested
把握,grasp
笆,fence
johnny,johnny
臺,station
适当,appropriate
七年,Seven years
boss,boss
air,air
洞穴,cave
振作,Cheer
生长,Grow
马修,Matthew
制度,system
真他妈,Fucking
lt,lt
摄影,photography
蔬菜,vegetables
客厅,living room
疑犯,Suspects
色情,pornography
麵,surface
不管怎么,No matter how
枪击,Shooting
途中,en route
前妻,Ex-wife
ha,ha
此地,here
公斤,kg
孤儿,orphan
维克多,Victor
着急,Worry
打猎,hunt
费城,Philadelphia
巴里,Barry
赞美,praise
人选,Person selected
节奏,Rhythm
住嘴,Shut up
秈,Indica
得来,Come
狂欢,carnival
sister,sister
玛格丽特,Margaret
耻辱,shame
方,square
喜,like
黎明,dawn
存活,Survival
滑,slip
疑问,doubt
花费,spend
分鐘,minute
睡衣,pajamas
外公,Maternal grandfather
毒,poison
想得到,Think
决心,determination
奉献,Dedicate
魔力,magic
实施,Implement
前方,Front
古巴,Cuba
没到,not here
總是,always
倾向,tendency
保镖,bodyguard
大会,General Assembly
荡妇,Loose woman
米歇尔,Michelle
living,living
我還,I still
料到,expect
表哥,Cousin
husband,husband
多大,How much
甩掉,Get rid of
真好,that's nice
降低,reduce
别傻了,Do not be silly
提示,prompt
怀特,White
癡,Silly
快快,Quickly
jeremy,jeremy
没空,No time
亲近,Get close to
成人,adult
human,human
音樂,music
以此,This
married,married
轮胎,Tire
lives,lives
出院,Leave hospital
top,top
两杯,Two cups
被判,Sentenced to
挑选,Choose
名人,celebrity
碰巧,happen
讯号,Signal
教师,teacher
看清楚,Discern
排练,rehearse
指甲,Fingernail
成年人,Adults
隐私,privacy
枪声,Gunfire
music,music
苍蝇,fly
放棄,give up
这能,This can
打个招呼,say hi
二十年,Two decades
蠢蛋,Moron
毒药,poison
roman,roman
不用说,Needless to say
真话,The truth
早期,Early stage
握手,shake hands
就此,This
考,test
犯错,Err
过于,too
里奇,Ridge
维克,Vic
舱,cabin
浴缸,Bathtub
child,child
种子,seed
瓳,Hu
北,north
戏剧,drama
粄,Ban
好心,Good intention
沾,James
看過,Seen
这间,This
贡献,contribution
damon,damon
看得出来,I can tell
either,either
祈求,pray
过后,After the
读过,Read
炳,Splendid
烧掉,Burned
emily,emily
shoot,shoot
吉尔,Jill
碗,bowl
优雅,elegant
狡猾,cunning
瀑布,waterfall
一封,One
融化,melt
不快,Unhappy
行程,stroke
改造,Reform
ﺷ,ش
计程车,taxi
鸽子,pigeon
羡慕,envy
伏特加,Vodka
深深,deeply
狥,Xun
游,tour
头痛,headache
咪,mum
齐,Together
z,z
病房,Ward
告,Tell
複,complex
sound,sound
光芒,Radiance
地铁,subway
康复,Rehabilitation
没听说过,never heard of that
骑马,horse riding
大王,King
雕像,statue
发言,Speech
期,period
之旅,journey of
好喝,Tasty
民族,Nation
负责人,principal
汉娜,Hannah
能源,energy
touch,touch
血迹,Bloodstain
提升,Upgrade
lucky,lucky
找点,Find something
抓走,Arrested
木头,wood
院长,Dean
一具,One
乐观,optimism
游泳池,swimming pool
我剛,I just
pete,pete
再谈,Talk about
交出,hand over
control,control
两点,Two
所作所为,Actions
撤,withdraw
一幅,One
甲板,deck
烧死,Burned
宿舍,dorm room
台上,Table
窗口,window
短暂,short
promise,promise
化学,Chemistry
哥们儿,Bros
破解,Crack
线路,line
急事,Hurry
遠,far
葡萄酒,wine
混合,mixing
治安,Public security
积极,positive
陈,Old
给钱,Give money
很想,Wanted
配,Match
外出,Out
女郎,Girls
亚历山大,Alexander
或者说,Or
镑,pound
怪怪的,strange
ﺧ,خ
服务员,Waiter
打球,Play
拉屎,shit
教室,classroom
做人,Behave
墨菲,Murphy
布鲁克林,Brooklyn
海豚,dolphin
較,Relatively
間,between
崔,Cui
目击者,eyewitness
礼服,Dress
一篇,One
因素,factor
计算机,computer
压制,suppress
编辑,edit
當,when
结构,structure
蒙,Mongolian
哈维,Harvey
挽救,save
措施,Measure
堕落,Fallen
遗产,heritage
演戏,acting
控告,Sue
women,women
小费,tip
弗雷迪,Freddie
腊,Wax
脚下,The foot
画家,painter
以往,in the past
预感,Premonition
堡,Fort
杰,Outstanding
小便,Piss
滑稽,funny
胸,chest
别墅,villa
卡洛斯,Carlos
司令,commander
feeling,feeling
迟早,sooner or later
医学,medicine
tlf,tlf
收养,adoption
下士,corporal
手腕,Wrist
圣母,Our Lady
影视,Television
一口气,Breath
维斯,Weiss
天呀,My goodness
输入,enter
没带,Did not bring
ン,Nn
进化,evolution
pick,pick
地步,Extent
一系列,A series of
贝蒂,Betty
追逐,chase
甜点,dessert
卡片,card
治,rule
ten,ten
办到,Accomplish
anna,anna
督察,Inspector
一到,One to
争吵,quarrel
行业,industry
碎,broken
噪音,noise
整件事,The whole thing
游客,Tourist
ein,ein
事务所,Firm
呻吟,moan
小弟,Brother
琳,Lin
那年,that year
一匹,One
上台,Came to power
季节,season
车库,garage
环,ring
机长,captain
艾德,Eide
偷看,peep
斯巴达克斯,Spartacus
夏洛特,Charlotte
找人,Find someone
光荣,glory
塊,Piece
文字,Writing
姨妈,aunt
管用,Effective
时尚,fashion
裡面,inside
待命,Standby
违背,Go against
第三个,The third
钮,button
stefan,stefan
願意,willing
处置,Deal with
老家伙,old man
决赛,finals
到哪去,Where to go
鸡肉,chicken
企鹅,penguin
疏散,evacuation
搶,grab
沃特,Water
大便,Defecate
委托人,Principal
一无所有,Nothing
说了算,The final say
遊戲,game
真够,Really
纯洁,pure
五十,fifty
格里,Gerry
果汁,fruit juice
他妈,His mother
回合,round
出场,Appearances
天亮,Dawn
eddie,eddie
想想看,think about it
任務,task
经,through
艾莉,Allie
je,je
几岁,Teens
sent,sent
图像,image
监禁,Jail
sometimes,sometimes
伪造,Fake
往常,Usual
收藏,Collect
手铐,Handcuffs
撒尿,pee
港口,port
斯汀,Sting
押,Mortgage
伯格,Berg
正面,positive
几时,when
fly,fly
家具,Furniture
极,pole
罗比,Robbie
戴维斯,Davis
蛋蛋,Egg
玩游戏,play games
walter,walter
祖国,motherland
要点,Points
射杀,Shot
贺,Congratulate
文,Culture
行不通,Does not work
笑声,laughter
死后,Death
在外,outer
审问,Interrogate
以防,Prevent
魏,Wei
投诉,Complaints
le,le
肯尼迪,Kennedy
驾照,driver's license
唷,Yo ~
医师,Physician
早晚,Sooner or later
安保,security
扣,buckle
指定,Designation
形状,shape
抽屉,drawer
名片,business card
着陆,Landing
一封信,A letter
好戏,Good play
毫无意义,Meaningless
julie,julie
挡住,Blocking
招,trick
嫌疑犯,Suspects
small,small
屌,Penis
艾玛,Emma
歌声,singing
模糊,blurry
物,Thing
太过,Too
受苦,suffer
大自然,nature
军团,Legion
ﻱ,ي
taken,taken
有事吗,Problems
running,running
president,president
past,past
理,Reason
food,food
动物园,zoo
book,book
里奥,Rio
扎克,Zach
赌注,bet
安装,installation
一手,Single-handedly
一流,First-class
布拉,Brad
会为,It will provide
兰斯,Reims
hate,hate
生死,life and death
乱七八糟,At sixes and sevens
掩盖,cover
议会,parliament
品味,taste
否則,otherwise
安德烈,Andrea
狩猎,hunting
帐,account
家中,at home
亚伦,Aaron
丑陋,ugly
服,clothes
德斯,Des
遗忘,Oblivion
发动机,engine
我哥,my brother
首都,capital
多好,How good
筿,Tel.
航行,Sail
那事,That thing
手法,Technique
报酬,remuneration
盐,salt
不小,Not small
无情,ruthless
現場,on site
无限,unlimited
簡直,simply
破烂,tattered
follow,follow
张开,Open
旅途,Journey
銀行,bank
饥饿,hunger
以便,so that
化妆,make up
版,Version
開車,Drive a car
不多,not much
失业,unemployment
陪伴,accompany
我得,I have to
脑海,My mind
打交道,Contact
开关,switch
火山,volcanic
酗酒,alcoholism
sounds,sounds
下个,next
有關,related
游行,procession
刀子,knife
局面,situation
赐予,Bestow
不满,dissatisfied
多数,most
這事,This matter
空军,air force
drive,drive
stupid,stupid
名声,reputation
当局,authorities
dog,dog
瑞,Swiss
过头,Overdone
创意,Creative
快给我,Give me
dark,dark
古,ancient
没完,Poured out
暑假,summer vacation
欢呼,cheer
此时,at this time
打得,Play
来接,To pick
公共,public
逗,tease
狟,Heng
克里,Kerry
别过来,do not come
辐射,radiation
blue,blue
勋章,medal
背上,Back
清单,Inventory
遭,Suffer
million,million
美人,beauty
van,van
honey,honey
言,Speech
慈善,charitable
棘手,Knotty
缠,Wrap
玛莎,Martha
团体,group
till,till
弗雷德,Fred
布里,Bristol
几小时,Hours
希,hope
依旧,still
极端,extreme
片子,Film
扇门,Door
来得及,Too late
好日子,Wedding day
接通,Connect
河流,river
余生,Rest of his life
帮派,Faction
大人物,VIP
證明,prove
无礼,rude
传达,convey
susan,susan
债务,debt
ﺐ,ب
胃口,appetite
犯罪现场,Crime scene
堵,Blocking
心想,I thought
欧文,Owen
动静,movement
大规模,Large-scale
杀戮,Slaughter
一程,A ride
hour,hour
拘留,detention
下注,Bet
看不出来,can not tell
代,generation
合,Close
艾尔,Ayer
蜜蜂,bee
肯尼,Kenny
十个,Ten
干过,Done
诀,Knack
tommy,tommy
卢卡斯,Lucas
混帐,Bastard
这时,Then
头盔,helmet
扭曲,distortion
过敏,allergy
along,along
asking,asking
tu,tu
红酒,Red wine
自首,Surrender
当天,That day
喜爱,favorite
清洗,Wash
橄榄球,football
点心,dessert
跪,kneel
休想,Never expect
装饰,decoration
government,government
憎恨,hatred
集中营,Concentration camp
稦,Yi
症,disease
来个,To a
失败者,loser
闪电,lightning
乐子,Fun
狐狸,fox
sweet,sweet
星系,galaxy
紧急情况,Emergency situations
国民,national
离去,Leave
世人,People
借给,Lend
器官,organ
半年,Six months
毙,shoot
妹,sister
fall,fall
毫不,None
重生,Rebirth
看一看,Take a look
重量,weight
下巴,chin
十二,twelve
航空,aviation
好久没,Long time no
散,Scatter
葛,Kudzu
order,order
fast,fast
举动,move
之王,s King
喝水,Drink water
可憐,Pity
太远,Too far
光线,Light
一切顺利,all the best
宝藏,Treasure
dream,dream
直说,Say so
战役,Campaign
潜水,diving
元素,element
perfect,perfect
三点,Three points
挣,earn
醒过来,wake up
这要,To this
点燃,ignite
那座,Tall
屍體,Corpse
perhaps,perhaps
保释,bail
ú,ú
要钱,Money
本來,originally
火力,Fire
clay,clay
晚宴,Banquet
竟敢,How dare
火灾,Fire
城镇,town
陆地,land
处决,Execute
夜总会,nightclub
物种,Species
大赛,Competition
触摸,touch
克莱,Clay
想一想,Think
制定,Formulate
詹姆士,James
一伙,A group
落下,fall
柑,Mandarin
住院,Hospitalized
妮可,Nicole
落后,behind
第一件,The first thing
首领,leader
q,q
要紧,important
信件,letter
杰克逊,Jackson
下落,whereabouts
走上,Took
martin,martin
他俩,They
特里,Terry
董事会,Board of Directors
体重,body weight
引导,guide
宣誓,Vow
平等,equality
草莓,Strawberry
一股,Wave
处在,In
鸡巴,Dick
那件,that piece
暖和,warm
琳达,Linda
陆军,army
記住,remember
凯利,Kelly
cannot,can not
ㄢ,ㄢ
勒索,blackmail
rick,rick
透,through
這么,so
好大,so big
一場,A
less,less
鸭子,duck
á,á
bed,bed
世界末日,Doomsday
謝,thank
身子,Himself
還記,Also remember
company,company
取笑,make fun of
天黑,Dark
追杀,Kill
凯,Triumphant
魔术,magic
ya,ya
放学,School
马戏团,circus
工业,industry
我教,I teach
帮手,helper
乐团,Orchestra
德拉,Della
jason,jason
馅饼,pie
吸引力,Attractiveness
幕后,Behind the curtain
虫子,insect
building,building
打擾,disturb
雅典娜,Athena
约翰尼,Johnny
独自一人,Alone
侵入,Invasion
边上,The edge
毯子,blanket
该是,should be
狙击手,Sniper
相片,photo
ship,ship
左手,The left hand
传言,Rumor
提名,Nominate
开头,beginning
rock,rock
那辆车,Car
菲尔德,Rumsfeld
设施,facility
背着,Carrying
何处,where
開槍,shot
thomas,thomas
乳房,breast
leaving,leaving
第七,seventh
happens,happens
出血,Hemorrhage
小学,primary school
queen,queen
这栋,This building
大叫,Shouted
要花,Take
床单,Sheet
世界各地,all around the world
邦,state
多一点,more
わ,Wa
信封,envelope
伯,Bo
andy,andy
mit,mit
system,system
上级,Higher
不出,No
harry,harry
解决问题,Solve the problem
還沒有,not yet
逃出,Escape
妹子,Sister
冷靜,calm
一看,one look
纯,pure
认罪,Plea
大姐,Elder sister
公室,Public rooms
一條,A
继续下去,continue
轰炸,bombing
太美,So beautiful
男孩子,boy
恐吓,Intimidate
赞,awesome
一所,One
勾引,seduce
日落,sunset
搬进,Moved into
un,un
斯蒂芬,Stephen
身处,Living in
billy,billy
有力,powerful
望远镜,telescope
笼子,cage
玛雅,Maya
送回,Return
那张,Goes on
整,whole
活力,vitality
页,page
小弟弟,Little brother
佈,cloth
超出,Exceed
英镑,GBP
水里,The water
树上,Trees
一双,One pair
太平洋,The Pacific Ocean
才华,Talent
布兰,Britney
叹气,sigh
板,board
解脱,relief
布莱克,Black
sort,sort
跑步,Run
朕,I
有史以来,Ever
忘記,forget
马蒂,Marty
第六,sixth
恶作剧,mischief
钻,Diamond
蹲下,Squat
珊,Coral
情侣,Lovers
紧紧,tightly
泳池,Swimming Pool
终止,termination
持有,hold
scared,scared
丢失,Lose
第三次,the third time
为难,Difficult
体会,Experience
斗,Fight
我累,I am tired
伊朗,Iran
挨,suffer
勒斯,Naples
security,security
升起,rising
傲慢,arrogant
shouldn,shouldn
干涉,put one's oar in
包含,contain
fact,fact
狠,ruthless
放開,open
缺少,lack
非凡,extraordinary
每件事,Everything
alright,alright
ahead,ahead
闪开,Dodge
hat,hat
win,win
信不信,Believe it or not
不曾,Never
关联,Related
一一,Eleven
四点,Four o'clock
威力,power
肉体,flesh
known,known
讲讲,Talk about
ed,ed
緊,tight
我快,I'm fast
功课,homework
宝贵,valuable
难堪,Embarrassed
快滚,Get out of here
咳嗽,cough
florrick,florrick
万圣节,Halloween
kevin,kevin
东部,east
一批,A group of
ﺼ,ص
布雷,Bray
意图,intention
好不容易,Finally
大使馆,embassy
marshall,marshall
不配,Unworthy
三号,III
着迷,Fascinated
吸收,absorb
組,group
马里,Mali
瞶,Gui
迷,fan
生氣,pissed off
尺寸,size
出自,From
ﾃ,Te
雇佣,Hire
预算,budget
电力,electricity
歌词,lyrics
迷惑,confuse
总理,Prime Minister
战术,Tactical
很累,Very tired
possible,possible
精力,energy
睡得,Sleep
国外,foreign
成千上万,Thousands
曼哈顿,Manhattan
惊奇,Amaze
市中心,city ​​center
傻事,Stupid
表弟,Cousin
穷人,The poor
一會兒,Awhile
再度,once again
十点,Ten o'clock
一拳,Punch
真让人,Real people
弟兄,brother
极限,limit
回见,See you
law,law
朱利安,Julian
化,Of
奥利弗,Oliver
开战,Battle
俺,I
哈尔,Hal
专辑,Album
等着瞧,Wait and see
funny,funny
乱动,Fiddle
松,loose
公布,Announce
出动,Out
海底,seabed
buy,buy
改善,improve
ず,Zu
何,what
枕头,pillow
背包,backpack
笔记,notes
向上,up
粗鲁,Rough
有位,One
光临,Presence
责怪,Blame
灰色,gray
觉,feel
转向,Steering
become,become
牙医,Dentist
索尔,Saul
割,Mow
ﺄ,أ
据我所知,as far as I know
活在,live in
尽全力,try best
ч,ч
贱,cheap
转变,change
緊張,tension
波比,Bobby
身旁,Beside
牌子,brand
碰上,Hit
不合,Substandard
云,cloud
很会,It will
机票,Air tickets
daniel,daniel
马歇尔,Marshall
一队,a team
機器,machine
學習,Learn
anybody,anybody
随后,Then
playing,playing
ﻝ,ل
夜里,at night
八年,Eight years
社交,Social
热狗,hot dog
缺,lack
逻辑,logic
暖,warm
抱抱,Hug
两张,Two
穆斯林,Muslim
小东西,small things
祝你们,Wish you
miles,miles
万美金,Million dollars
联合国,United Nations
cia,cia
再來,Again
看清,See
夠了,enough
動,move
从现在起,From now on
罗宾,Robin
真名,real name
看守,guard
雪茄,cigar
窗外,Out the window
摔倒,fall
糊涂,Silly
海水,seawater
somewhere,somewhere
有限,limited
最坏,The worst
可别,Do not
警戒,alert
喇叭,speaker
真的假,Real or fake
尔斯,Wales
小马,pony
碰面,meet
工会,union
秋天,fall
无罪,Not guilty
甜甜,Sweet
交給,To
滑雪,ski
嫌,Suspicion
拳击,boxing
murder,murder
ō,ō
慌,Confused
稍等一下,Just a minute
發誓,swear
标签,label
state,state
柯,Ke
美军,US military
sex,sex
彩虹,rainbow
哈里斯,Harris
没命,die
最多,most
说句话,Say a word
同行,Counterparts
fncomic,fncomic
t恤,t-shirt
好棒,Terrific
定义,definition
μ,μ
special,special
見面,meet
极其,extremely
火鸡,Turkey
future,future
拒絕,Refuse
心思,thought
渭,Wei
一处,one place
乌鸦,crow
当真,really
族人,Clansman
ﻄ,ط
盖尔,Gail
卡斯,Cass
会合,meet
巴斯,Bath
青少年,teens
早该,Shoulda
推进,Advance
雅各布,Jacob
老哥,Brother
聽到,Hear
开动,start
梦见,dream
建设,Construction
文森特,Vincent
抓狂,Crazy
驱逐,Expel
潘,Pan
往前走,Move forward
出狱,Released from prison
很晚,so late
预期,expected
鼓掌,applaud
运送,transport
忽然,suddenly
land,land
围绕,around
妥协,compromise
抚养,Raise
编,Edit
himself,himself
sense,sense
耽误,hold up
贸易,trading
宝石,gem
當我,When I
黑夜,Night
谅谅,Understanding and understanding
一枚,One
成年,adult
心爱,beloved
巴比,Bobby
软件,software
加强,strengthen
活该,Deserve
步枪,rifle
辩论,debate
总共,Altogether
扫,sweep
暴风雨,storm
她家,her home
这本,this
洗个,wash
堅持,adhere to
瑞奇,Ricky
特定,specific
极度,extreme
介入,intervention
青蛙,frog
独处,Alone
凡,All
意愿,Wish
不好玩,Is not fun
颗,Stars
英勇,heroic
ど,-Do
street,street
成果,Achievement
seem,seem
就别,Do not
工,work
住处,residence
羞愧,ashamed
掉下去,fall down
雷达,radar
為何,Why
能干,capable
開門,Open
mal,mal
应对,response
carl,carl
有毒,poisonous
歌剧,opera
这行,This line
作弊,cheat
barney,barney
外星,Alien
一回,one time
雪莉,Shirley
涴,dirty
贝利,Bailey
有的是,Some
起立,stand up
烦人,Annoying
戈登,Gordon
打听,inquire about
耶稣基督,Jesus Christ
别处,elsewhere
wall,wall
叫声,Sounds
常见,common
多点,More
总能,Can always
不但,Not only
大腿,thigh
夹克,jacket
芬奇,Finch
增长,increase
最美,Beautiful
矮,short
软弱,weak
忍耐,patience
水中,Water
祥,Auspicious
剪刀,scissors
给你个,Give you a
フ,Autograph
曾經,once
pas,pas
受傷,Injured
星期四,Thursday
局里,Bureau
hair,hair
多余,Surplus
军方,military
色,color
石,stone
不夠,not enough
dance,dance
误解,misunderstanding
盿,Min
每天晚上,every night
无视,Ignore
嗷,Sound of wailing
之名,The name
ﺸ,ش
patrick,patrick
weeks,weeks
烹饪,cooking
水面,water surface
唐娜,Donna
外国人,Foreigner
清晨,early morning
套房,suite
只用,Only
老太太,old lady
朗,Bright
usher,usher
嚴重,serious
快进来,come on in
摩西,Moses
strong,strong
咩,Baa
撒旦,Satan
擁有,have
邀,invite
喷,spray
囉,Hello
救人,Save
能带,Band
脸色,Look
闯进,Broke into
流浪汉,tramp
隐形,Stealth
人间,world
海外,overseas
系列,series
目光,look
一切正常,everything is normal
悬崖,cliff
盽,Feng
沉重,heavy
浑身,All over
羞耻,shame
宁可,rather
第一位,The first one
求救,Cry for help
電視,TV
已有,Has
精子,sperm
土耳其,Turkey
很帅,Handsome
范,Model
入睡,Falling asleep
侄女,niece
比特,Bit
悲哀,sorrow
握,grip
已婚,married
打人,Beating
佩服,admire
以防万一,just in case
设定,set up
carter,carter
很重,Heavy
匿名,anonymous
人体,human body
挖掘,Excavation
爸爸妈妈,Mom and Dad
几,a few
先知,prophet
同伙,Partner
发觉,find
大众,public
贪婪,greedy
水晶,crystal
marie,marie
花花公子,playboy
七点,Seven
鲍尔,Bauer
抢走,Robbed
道别,Say goodbye
笔记本,notebook
裁判,referee
蝙蝠侠,Batman
和尚,Buddhist monk
携带,carry
逃出来,Escape
别以为,Do not think
沃克,Walker
填,fill
男爵,baron
佢,canal
补充,supplement
技能,skill
喝完,Drinking
雞,Chicken
为什,why
妖怪,monster
daddy,daddy
史上,History
别太,Do not be
绿,green
汽水,Soft drink
す,Su
鸟儿,The birds
救出,Rescued
无知,ignorance
菜单,menu
溜,slip
斯坦,Stan
中断,Interrupt
有钱人,The rich
匹配,match
figure,figure
星际,interstellar
セ,Ã
赔,pay
hang,hang
發,hair
到手,Hand
新年,new Year
录像带,Videotape
我带,I bring
创伤,trauma
一分钱,penny
抗拒,resist
通电话,make a call
tara,tara
卢克,Luke
高速公路,highway
一站,one stop
听从,obey
忍,endure
援助,assistance
维亚,Via
ﾊ,Haas
劳伦斯,Lawrence
预计,Forecast
泰国,Thailand
幸存,Surviving
毕,complete
趟,trip
唤醒,wake
请客,dinner
腐败,corruption
气体,gas
恶劣,bad
腐烂,rot
ç,ç
失,Lose
喘气,pant
委,Appoint
砛,Jin
主厨,Chef
secret,secret
社會,society
物理,physical
serious,serious
鸡尾酒,cocktail
扮,Play
鳄鱼,crocodile
战略,strategy
跳下去,Jump
失礼,Discourtesy
乐,Music
管道,pipeline
催,Urge
音乐会,concert
紈,white silk
收看,Watch
待会,Later
永久,permanent
困住,Trapped
墙壁,wall
妮娜,Nina
梦里,Dream
己,already
货物,goods
工作人员,staff member
通缉,wanted
跑道,track
轻轻,lightly
遗传,Inherited
借用,borrow
哪個,Which
扔下,Abandon
帕特里克,Patrick
不难,Not difficult
艾琳,Irene
婚,marriage
丢人,Disgraced
sun,sun
用心,Intention
分配,distribution
坚信,firmly believe
五点,Five Points
诱饵,Bait
车厢,car
真对不起,I am so sorry
传闻,rumor
風,wind
从未见过,Never seen
玩弄,play
设计师,Designers
这段,This
里斯,Rees
势力,power
takes,takes
天真,Naive
摩尔,Moore
高贵,noble
雇用,employment
sara,sara
乔纳森,Jonathan
思维,thinking
除,except
cold,cold
多多,Lot
真该,The true
tyler,tyler
先来,first come
视为,Regarded as
连环,Comic
一幕,Scene
咁,Link
刹车,brake
很痛,Pain
发烧,fever
进屋,Into the house
派出,send
往后,later
治療,treatment
阴道,vaginal
修道院,monastery
琼,Joan
热闹,lively
老人家,Elderly
教导,teach
传来,Came
jeff,jeff
屁眼,Asshole
应当,should
宾馆,Guesthouse
hurry,hurry
救世主,Savior
dear,dear
密室,Chamber of Secrets
选中,Select
权,right
一首歌,a song
蠈,Zei
赞同,Approval
choice,choice
一票,One ticket
编剧,screenwriter
信徒,believer
放假,holiday
质量,quality
水管,Water pipes
监督,Supervise
无效,invalid
得救,Saved
大爷,uncle
奋斗,struggle
别来,Do not come
en,en
点钟,O'clock
粘,stick
拳,fist
你別,You do not
发火,Get angry
布置,Arrange
走私,smuggling
玩家,Players
五千,Five thousand
pull,pull
前任,predecessor
着手,Commence
beat,beat
金色,Golden
爾,Seoul
辣,hot
柠檬,lemon
海豹,seal
口香糖,chewing gum
活著,Alive
物体,object
羽毛,feather
诊断,diagnosis
丧失,Lose
死因,cause of death
meeting,meeting
刺杀,Assassination
jerry,jerry
喘,asthma
好几年,several years
威尼斯,Venice
珍珠,pearl
制止,stop
加油站,gas
固执,stubborn
资产,assets
最强,The strongest
拘捕,arrest
同時,Simultaneously
星矢,Seiya
凉,cool
words,words
一层,layer
本性,nature
fantasy,fantasy
罢工,strike
任命,appointment
我付,I pay
庞大,huge
證據,evidence
箭,arrow
现身,Coming out
完事,Get away
分裂,Split
重力,gravity
除此之外,In addition to
服役,service
体育,physical education
ooh,ooh
掩饰,cover up
场合,occasion
zu,zu
账单,Bill
爱过,Loved
蒂姆,Tim
痛快,happy
九点,Nine
躲避,Shelter
本质,Nature
一秒钟,one second
luck,luck
没准,Probably
融入,assimilate into
坦,Frank
走開,Go away
calling,calling
谎,lie
电源,power supply
坚定,firm
锻炼,work out
芝士,Cheese
拦住,stop
worked,worked
可行,feasible
maggie,maggie
独一无二,unique
事是,Thing is
並且,and
大衣,Overcoat
神盾,Aegis
低调,Low key
贿赂,bribe
操控,Manipulation
深处,deep
过份,Unduly
说得好,well said
俄语,Russian
镇子,town
德军,German
疫苗,vaccine
节日,festival
罢,stop
凯伦,Karen
玩完,Comes to an end
事后,afterwards
活儿,Job
古代,Ancient
胸口,Chest
聰明,clever
脱身,Get out
菲,Philippines
一是,First
华丽,gorgeous
值钱,valuable
è,è
罪人,sinner
镇定,Calm
运转,Operate
周二,on Tuesday
话说回来,anyway
禮物,gift
好转,Improve
巴特,Bart
出价,bid
听证会,Hearings
哄,coax
泰迪,Teddy
目睹,witness
lucy,lucy
层,Floor
太高兴,Too happy
杰西卡,Jessica
相对,relatively
morgan,morgan
催眠,Hypnotize
moving,moving
弱,weak
巴基斯坦,Pakistan
安吉拉,Angela
drop,drop
心碎,Heartbreak
转告,Tell
step,step
全美,United States
自殺,suicide
蠢事,Folly
界,Circles
识别,Recognition
克雷格,Craig
你行,You line
享用,Enjoy
ﺕ,ت
關於,on
东方,East
腰,waist
装满,Full
袋,bag
我知,I know
演唱会,concert
保卫,defend
三分钟,three minutes
脚步,pace
均,all
八点,Eight
逃犯,Escapee
营,camp
记着,Remember
den,den
questions,questions
肺,lung
三人,Three people
录,record
休,Rest
重视,Pay attention
嫂子,sister in law
发给,Grant
三十,thirty
fntimes,fntimes
圣人,saint
早饭,breakfast
精确,accurate
海洛因,Heroin
运输,transport
中校,Lieutenant Colonel
打劫,Robbery
微軟雅,Microsoft Ya
catch,catch
澳洲,Australia
自称,Claim
两条,Two
髒,dirty
works,works
平凡,ordinary
棕色,brown
小鸡,chick
沉,Sink
出身,Birth
趕緊,Hurriedly
road,road
庄园,manor
商品,commodity
rachel,rachel
厩,stable
采取行动,Take action
正想,Was going to
博,Rich
预定,Scheduled
嫌疑,Suspected
钞票,banknote
后天,acquired
沒用,Useless
拳头,fist
别烦,Do not bother
幾乎,almost
传递,transfer
泰德,Ted
口交,oral sex
不接,Do not take
明日,tomorrow
装作,Pretend
粉碎,Smash
敌军,enemy
